"No.","Time","Source","Destination","Protocol","Length","Info"
"251","1.263434","100.86.14.54","172.64.150.28","QUIC","1292","Protected Payload (KP0), DCID=01833ec71889dbdfb882bcc75b89c9528ab31261"
"252","1.269163","172.64.150.28","100.86.14.54","QUIC","66","Protected Payload (KP0)"
"253","1.269423","172.64.150.28","100.86.14.54","QUIC","66","Protected Payload (KP0)"
"254","1.269479","100.86.14.54","172.64.150.28","QUIC","1292","Protected Payload (KP0), DCID=01833ec71889dbdfb882bcc75b89c9528ab31261"
"255","1.269544","100.86.14.54","172.64.150.28","QUIC","1292","Protected Payload (KP0), DCID=01833ec71889dbdfb882bcc75b89c9528ab31261"
"256","1.269581","100.86.14.54","172.64.150.28","QUIC","1292","Protected Payload (KP0), DCID=01833ec71889dbdfb882bcc75b89c9528ab31261"
"257","1.270584","172.64.150.28","100.86.14.54","QUIC","66","Protected Payload (KP0)"
"258","1.270807","100.86.14.54","172.64.150.28","QUIC","1292","Protected Payload (KP0), DCID=01833ec71889dbdfb882bcc75b89c9528ab31261"
"259","1.270844","100.86.14.54","172.64.150.28","QUIC","1137","Protected Payload (KP0), DCID=01833ec71889dbdfb882bcc75b89c9528ab31261"
"260","1.270878","100.86.14.54","172.64.150.28","QUIC","1292","Protected Payload (KP0), DCID=01833ec71889dbdfb882bcc75b89c9528ab31261"
"261","1.270897","100.86.14.54","172.64.150.28","QUIC","1292","Protected Payload (KP0), DCID=01833ec71889dbdfb882bcc75b89c9528ab31261"
"262","1.272113","172.64.150.28","100.86.14.54","QUIC","66","Protected Payload (KP0)"
"263","1.272113","172.64.150.28","100.86.14.54","QUIC","66","Protected Payload (KP0)"
"264","1.272113","172.64.150.28","100.86.14.54","QUIC","66","Protected Payload (KP0)"
"265","1.272388","100.86.14.54","172.64.150.28","QUIC","1292","Protected Payload (KP0), DCID=01833ec71889dbdfb882bcc75b89c9528ab31261"
"266","1.272450","100.86.14.54","172.64.150.28","QUIC","1292","Protected Payload (KP0), DCID=01833ec71889dbdfb882bcc75b89c9528ab31261"
"267","1.272469","100.86.14.54","172.64.150.28","QUIC","785","Protected Payload (KP0), DCID=01833ec71889dbdfb882bcc75b89c9528ab31261"
"268","1.272500","100.86.14.54","172.64.150.28","QUIC","1292","Protected Payload (KP0), DCID=01833ec71889dbdfb882bcc75b89c9528ab31261"
"269","1.272967","172.64.150.28","100.86.14.54","QUIC","66","Protected Payload (KP0)"
"270","1.273132","100.86.14.54","172.64.150.28","QUIC","1292","Protected Payload (KP0), DCID=01833ec71889dbdfb882bcc75b89c9528ab31261"
"271","1.273180","100.86.14.54","172.64.150.28","QUIC","1292","Protected Payload (KP0), DCID=01833ec71889dbdfb882bcc75b89c9528ab31261"
"272","1.274702","172.64.150.28","100.86.14.54","QUIC","66","Protected Payload (KP0)"
"273","1.275018","100.86.14.54","172.64.150.28","QUIC","1292","Protected Payload (KP0), DCID=01833ec71889dbdfb882bcc75b89c9528ab31261"
"274","1.275101","100.86.14.54","172.64.150.28","QUIC","785","Protected Payload (KP0), DCID=01833ec71889dbdfb882bcc75b89c9528ab31261"
"275","1.275152","100.86.14.54","172.64.150.28","QUIC","1292","Protected Payload (KP0), DCID=01833ec71889dbdfb882bcc75b89c9528ab31261"
"276","1.275188","100.86.14.54","172.64.150.28","QUIC","1292","Protected Payload (KP0), DCID=01833ec71889dbdfb882bcc75b89c9528ab31261"
"277","1.275221","100.86.14.54","172.64.150.28","QUIC","1292","Protected Payload (KP0), DCID=01833ec71889dbdfb882bcc75b89c9528ab31261"
"278","1.275255","100.86.14.54","172.64.150.28","QUIC","1292","Protected Payload (KP0), DCID=01833ec71889dbdfb882bcc75b89c9528ab31261"
"279","1.276339","172.64.150.28","100.86.14.54","QUIC","66","Protected Payload (KP0)"
"280","1.276572","100.86.14.54","172.64.150.28","QUIC","1292","Protected Payload (KP0), DCID=01833ec71889dbdfb882bcc75b89c9528ab31261"
"281","1.276621","100.86.14.54","172.64.150.28","QUIC","1292","Protected Payload (KP0), DCID=01833ec71889dbdfb882bcc75b89c9528ab31261"
"282","1.278234","172.64.150.28","100.86.14.54","QUIC","66","Protected Payload (KP0)"
"283","1.278647","100.86.14.54","172.64.150.28","QUIC","1292","Protected Payload (KP0), DCID=01833ec71889dbdfb882bcc75b89c9528ab31261"
"284","1.278779","100.86.14.54","172.64.150.28","QUIC","1292","Protected Payload (KP0), DCID=01833ec71889dbdfb882bcc75b89c9528ab31261"
"285","1.278836","100.86.14.54","172.64.150.28","QUIC","1292","Protected Payload (KP0), DCID=01833ec71889dbdfb882bcc75b89c9528ab31261"
"286","1.278925","100.86.14.54","172.64.150.28","QUIC","285","Protected Payload (KP0), DCID=01833ec71889dbdfb882bcc75b89c9528ab31261"
"287","1.279003","100.86.14.54","172.64.150.28","QUIC","1292","Protected Payload (KP0), DCID=01833ec71889dbdfb882bcc75b89c9528ab31261"
"288","1.279076","100.86.14.54","172.64.150.28","QUIC","1292","Protected Payload (KP0), DCID=01833ec71889dbdfb882bcc75b89c9528ab31261"
"289","1.279138","100.86.14.54","172.64.150.28","QUIC","1292","Protected Payload (KP0), DCID=01833ec71889dbdfb882bcc75b89c9528ab31261"
"290","1.279196","100.86.14.54","172.64.150.28","QUIC","1292","Protected Payload (KP0), DCID=01833ec71889dbdfb882bcc75b89c9528ab31261"
"291","1.280396","172.64.150.28","100.86.14.54","QUIC","67","Protected Payload (KP0)"
"292","1.280642","100.86.14.54","172.64.150.28","QUIC","1292","Protected Payload (KP0), DCID=01833ec71889dbdfb882bcc75b89c9528ab31261"
"293","1.280702","100.86.14.54","172.64.150.28","QUIC","1292","Protected Payload (KP0), DCID=01833ec71889dbdfb882bcc75b89c9528ab31261"
"294","1.280722","100.86.14.54","172.64.150.28","QUIC","1292","Protected Payload (KP0), DCID=01833ec71889dbdfb882bcc75b89c9528ab31261"
"295","1.280741","100.86.14.54","172.64.150.28","QUIC","1292","Protected Payload (KP0), DCID=01833ec71889dbdfb882bcc75b89c9528ab31261"
"296","1.285279","172.64.150.28","100.86.14.54","QUIC","66","Protected Payload (KP0)"
