"No.","Time","Source","Destination","Protocol","Length","Info"
"493","13.772738","172.64.150.28","100.65.191.105","QUIC","1240","Protected Payload (KP0)"
"494","13.772741","172.64.150.28","100.65.191.105","QUIC","1240","Protected Payload (KP0)"
"495","13.772742","172.64.150.28","100.65.191.105","QUIC","1242","Protected Payload (KP0)"
"496","13.774399","172.64.150.28","100.65.191.105","QUIC","99","Protected Payload (KP0)"
"497","13.774399","172.64.150.28","100.65.191.105","QUIC","1242","Protected Payload (KP0)"
"498","13.774400","172.64.150.28","100.65.191.105","QUIC","99","Protected Payload (KP0)"
"499","13.774401","172.64.150.28","100.65.191.105","QUIC","1242","Protected Payload (KP0)"
"500","13.774402","172.64.150.28","100.65.191.105","QUIC","99","Protected Payload (KP0)"
"501","13.774402","172.64.150.28","100.65.191.105","QUIC","1242","Protected Payload (KP0)"
"502","13.774403","172.64.150.28","100.65.191.105","QUIC","99","Protected Payload (KP0)"
"503","13.774608","100.65.191.105","172.64.150.28","QUIC","86","Protected Payload (KP0), DCID=01c94d3f54414a70bbc8c93f51414dd1000e81da"
"504","13.787298","172.64.150.28","100.65.191.105","QUIC","66","Protected Payload (KP0)"
"505","13.790963","172.64.150.28","100.65.191.105","QUIC","1242","Protected Payload (KP0)"
"506","13.792006","172.64.150.28","100.65.191.105","QUIC","99","Protected Payload (KP0)"
"507","13.796563","100.65.191.105","172.64.150.28","QUIC","87","Protected Payload (KP0), DCID=01c94d3f54414a70bbc8c93f51414dd1000e81da"
"508","13.807737","172.64.150.28","100.65.191.105","QUIC","1242","Protected Payload (KP0)"
"509","13.807738","172.64.150.28","100.65.191.105","QUIC","99","Protected Payload (KP0)"
"510","13.813305","100.65.191.105","172.64.150.28","QUIC","87","Protected Payload (KP0), DCID=01c94d3f54414a70bbc8c93f51414dd1000e81da"
"511","13.823302","172.64.150.28","100.65.191.105","QUIC","1242","Protected Payload (KP0)"
"512","13.823304","172.64.150.28","100.65.191.105","QUIC","131","Protected Payload (KP0)"
"513","13.828099","100.65.191.105","172.64.150.28","QUIC","87","Protected Payload (KP0), DCID=01c94d3f54414a70bbc8c93f51414dd1000e81da"
"514","13.850806","172.64.150.28","100.65.191.105","QUIC","1242","Protected Payload (KP0)"
"515","13.850836","172.64.150.28","100.65.191.105","QUIC","131","Protected Payload (KP0)"
"516","13.856421","100.65.191.105","172.64.150.28","QUIC","87","Protected Payload (KP0), DCID=01c94d3f54414a70bbc8c93f51414dd1000e81da"
"517","13.880704","172.64.150.28","100.65.191.105","QUIC","1242","Protected Payload (KP0)"
"518","13.880706","172.64.150.28","100.65.191.105","QUIC","131","Protected Payload (KP0)"
"519","13.885383","100.65.191.105","172.64.150.28","QUIC","87","Protected Payload (KP0), DCID=01c94d3f54414a70bbc8c93f51414dd1000e81da"
"520","13.885801","172.64.150.28","100.65.191.105","QUIC","1242","Protected Payload (KP0)"
"521","13.885803","172.64.150.28","100.65.191.105","QUIC","131","Protected Payload (KP0)"
"522","13.890613","100.65.191.105","172.64.150.28","QUIC","87","Protected Payload (KP0), DCID=01c94d3f54414a70bbc8c93f51414dd1000e81da"
"523","13.908144","172.64.150.28","100.65.191.105","QUIC","1242","Protected Payload (KP0)"
"524","13.908146","172.64.150.28","100.65.191.105","QUIC","131","Protected Payload (KP0)"
"525","13.913263","100.65.191.105","172.64.150.28","QUIC","87","Protected Payload (KP0), DCID=01c94d3f54414a70bbc8c93f51414dd1000e81da"
"526","13.919255","172.64.150.28","100.65.191.105","QUIC","1242","Protected Payload (KP0)"
